Level 1,Level 2,Level 3,KO,ID
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08513,YOR327C
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08508,YMR017W
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08486,YPL232W
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08486,YMR183C
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08501,YAL014C
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08499,YDR468C
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08489,YOL018C
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08492,YOR075W
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08507,YGL098W
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08488,YOR106W
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08502,YGL212W
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08493,YMR197C
Genetic Information Processing,"Folding, Sorting and Degradation",SNARE interactions in vesicular transport,K08516,YKL196C
Genetic Information Processing,"Folding, Sorting and Degradation",SNAREs,K08564,YLR093C
Genetic Information Processing,Transcription,Spliceosome,K12854,YER172C
Genetic Information Processing,Transcription,Spliceosome,K12873,YCR063W
Genetic Information Processing,Transcription,Spliceosome,K12883,YPL178W
Genetic Information Processing,Transcription,Spliceosome,K12816,YDR364C
Genetic Information Processing,Transcription,Spliceosome,K12860,YMR213W
Genetic Information Processing,Transcription,Spliceosome,K12869,YLR117C
Genetic Information Processing,Transcription,Spliceosome,K12829,YMR240C
Genetic Information Processing,Transcription,Spliceosome,K12863,YDR163W
Genetic Information Processing,Transcription,Spliceosome,K12823,YNL112W
Genetic Information Processing,Transcription,Spliceosome,K12859,YPR082C
Genetic Information Processing,Transcription,Spliceosome,K12872,YBR065C
Genetic Information Processing,Transcription,Spliceosome,K13025,YDR021W
Genetic Information Processing,Transcription,Spliceosome,K12828,YMR288W
Genetic Information Processing,Transcription,Spliceosome,K12831,YOR319W
Genetic Information Processing,Transcription,Spliceosome,K12870,YJR050W
Genetic Information Processing,Transcription,Spliceosome,K11092,YPL213W
Genetic Information Processing,Transcription,Spliceosome,K12621,YBL026W
Genetic Information Processing,Transcription,Spliceosome,K12622,YLR438C-A
Genetic Information Processing,Transcription,Spliceosome,K12623,YER112W
Genetic Information Processing,Transcription,Spliceosome,K12624,YER146W
Genetic Information Processing,Transcription,Spliceosome,K12625,YDR378C
Genetic Information Processing,Transcription,Spliceosome,K12626,YNL147W
Genetic Information Processing,Transcription,Spliceosome,K12627,YJR022W
Genetic Information Processing,Transcription,Spliceosome,K12826,YDL043C
Genetic Information Processing,Transcription,Spliceosome,K12815,YKR086W
Genetic Information Processing,Transcription,Spliceosome,K12817,YGR006W
Genetic Information Processing,Transcription,Spliceosome,K10599,YLL036C
Genetic Information Processing,Transcription,Spliceosome,K12814,YNR011C
Genetic Information Processing,Transcription,Spliceosome,K12818,YER013W
Genetic Information Processing,Transcription,Spliceosome,K12858,YDR243C
Genetic Information Processing,Transcription,Spliceosome,K12843,YDR473C
Genetic Information Processing,Transcription,Spliceosome,K12844,YGR091W
Genetic Information Processing,Transcription,Spliceosome,K12851,YGR075C
Genetic Information Processing,Transcription,Spliceosome,K12662,YPR178W
Genetic Information Processing,Transcription,Spliceosome,K12821,YKL012W
Genetic Information Processing,Transcription,Spliceosome,K12820,YGL120C
Genetic Information Processing,Transcription,Spliceosome,K06063,YAL032C
Genetic Information Processing,Transcription,Spliceosome,K12862,YPL151C
Genetic Information Processing,Transcription,Spliceosome,K12811,YBR237W
Genetic Information Processing,Transcription,Spliceosome,K12855,YBR055C
Genetic Information Processing,Transcription,Spliceosome,K12856,YHR165C
Genetic Information Processing,Transcription,Spliceosome,K12827,YDL030W
Genetic Information Processing,Transcription,Spliceosome,K12834,YPR094W
Genetic Information Processing,Transcription,Spliceosome,K12830,YML049C
Genetic Information Processing,Transcription,Spliceosome,K12847,YFR005C
Genetic Information Processing,Transcription,Spliceosome,K12819,YDR088C
Genetic Information Processing,Transcription,Spliceosome,K11086,YER029C
Genetic Information Processing,Transcription,Spliceosome,K11087,YGR074W
Genetic Information Processing,Transcription,Spliceosome,K11096,YLR275W
Genetic Information Processing,Transcription,Spliceosome,K11088,YLR147C
Genetic Information Processing,Transcription,Spliceosome,K11097,YOR159C
Genetic Information Processing,Transcription,Spliceosome,K11099,YFL017W-A
Genetic Information Processing,Transcription,Spliceosome,K11098,YPR182W
Genetic Information Processing,Transcription,Spliceosome,K11093,YIL061C
Genetic Information Processing,Transcription,Spliceosome,K12853,YKL173W
Genetic Information Processing,Transcription,Spliceosome,K12845,YEL026W
Genetic Information Processing,Transcription,Spliceosome,K12848,YDL098C
Genetic Information Processing,Transcription,Spliceosome,K11984,YOR308C
Genetic Information Processing,Transcription,Spliceosome,K12882,YMR125W
Genetic Information Processing,Transcription,Spliceosome,K12812,YDL084W
Genetic Information Processing,Transcription,Spliceosome,K12867,YDR416W
Genetic Information Processing,Transcription,Spliceosome,K12868,YGR129W
Genetic Information Processing,Transcription,Spliceosome,K12880,YNL253W
Genetic Information Processing,Transcription,Spliceosome,K12879,YNL139C
Genetic Information Processing,Transcription,Spliceosome,K11095,YLR298C
Genetic Information Processing,Transcription,Spliceosome,K12881,YDR381W
Genetic Information Processing,Transcription,Spliceosome,K12832,YNL138W-A
Genetic Information Processing,"Folding, Sorting and Degradation",Sulfur relay system,K14171,YLR109W
Genetic Information Processing,"Folding, Sorting and Degradation",Sulfur relay system,K14169,YNL119W
Genetic Information Processing,"Folding, Sorting and Degradation",Sulfur relay system,K14168,YGL211W
Genetic Information Processing,"Folding, Sorting and Degradation",Sulfur relay system,K04487,YCL017C
Genetic Information Processing,"Folding, Sorting and Degradation",Sulfur relay system,K00566,YDL033C
Genetic Information Processing,"Folding, Sorting and Degradation",Sulfur relay system,K01011,YOR251C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01681,YLR304C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01681,YJL200C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K14263,YDR428C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01647,YNR001C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01647,YCR005C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01647,YPR001W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01679,YPL262W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01637,YER065C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01637,YPR006C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00030,YNL037C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00030,YOR136W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00031,YDL066W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00031,YLR174W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00031,YNL009W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00164,YIL125W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00658,YDR148C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01899,YOR142W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01900,YGR244C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00026,YKL085W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00026,YOL126C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00026,YDL078C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01958,YGL062W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K01958,YBR218C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00234,YKL148C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00235,YLL041C
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00236,YKL141W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00237,YDR178W
Metabolism,Central Carbon Metabolism,TCA cycle and anaplerotic enzymes,K00234,YJL045W
Genetic Information Processing,Transcription,Transcription factors,K09249,YKL112W
Genetic Information Processing,Transcription,Transcription factors,K09238,YLR131C
Genetic Information Processing,Transcription,Transcription factors,K09466,YDR216W
Genetic Information Processing,Transcription,Transcription factors,K09265,YMR042W
Genetic Information Processing,Transcription,Transcription factors,K09246,YML099C
Genetic Information Processing,Transcription,Transcription factors,K09423,YKR099W
Genetic Information Processing,Transcription,Transcription factors,K09043,YDR423C
Genetic Information Processing,Transcription,Transcription factors,K09240,YMR280C
Genetic Information Processing,Transcription,Transcription factors,K09104,YJR060W
Genetic Information Processing,Transcription,Transcription factors,K09313,YKL179C
Genetic Information Processing,Transcription,Transcription factors,K09184,YKR034W
Genetic Information Processing,Transcription,Transcription factors,K09184,YFL021W
Genetic Information Processing,Transcription,Transcription factors,K09250,YNL255C
Genetic Information Processing,Transcription,Transcription factors,K09184,YER040W
Genetic Information Processing,Transcription,Transcription factors,K09051,YFL031W
Genetic Information Processing,Transcription,Transcription factors,K09247,YLR256W
Genetic Information Processing,Transcription,Transcription factors,K09413,YCR065W
Genetic Information Processing,Transcription,Transcription factors,K09359,YCL067C
Genetic Information Processing,Transcription,Transcription factors,K09359,YCR096C
Genetic Information Processing,Transcription,Transcription factors,K09419,YGL073W
Genetic Information Processing,Transcription,Transcription factors,K09102,YDR123C
Genetic Information Processing,Transcription,Transcription factors,K09102,YOL108C
Genetic Information Processing,Transcription,Transcription factors,K09242,YLR451W
Genetic Information Processing,Transcription,Transcription factors,K09359,YCR039C
Genetic Information Processing,Transcription,Transcription factors,K12412,YMR043W
Genetic Information Processing,Transcription,Transcription factors,K09467,YGL035C
Genetic Information Processing,Transcription,Transcription factors,K09467,YGL209W
Genetic Information Processing,Transcription,Transcription factors,K09467,YER028C
Genetic Information Processing,Transcription,Transcription factors,K09468,YMR037C
Genetic Information Processing,Transcription,Transcription factors,K09468,YKL062W
Genetic Information Processing,Transcription,Transcription factors,K09062,YHL020C
Genetic Information Processing,Transcription,Transcription factors,K02646,YDL106C
Genetic Information Processing,Transcription,Transcription factors,K06658,YFR034C
Genetic Information Processing,Transcription,Transcription factors,K09272,YML069W
Genetic Information Processing,Transcription,Transcription factors,K09426,YNL216W
Genetic Information Processing,Transcription,Transcription factors,K09424,YBR049C
Genetic Information Processing,Transcription,Transcription factors,K07466,YAR007C
Genetic Information Processing,Transcription,Transcription factors,K09175,YLR176C
Genetic Information Processing,Transcription,Transcription factors,K09265,YPL089C
Genetic Information Processing,Transcription,Transcription factors,K09235,YGR044C
Genetic Information Processing,Transcription,Transcription factors,K09274,YPR065W
Genetic Information Processing,Transcription,Transcription factors,K09051,YNL167C
Genetic Information Processing,Transcription,Transcription factors,K09265,YBR182C
Genetic Information Processing,Transcription,Transcription factors,K11215,YHR084W
Genetic Information Processing,Transcription,Transcription factors,K12779,YDR310C
Genetic Information Processing,Transcription,Transcription factors,K06649,YER111C
Genetic Information Processing,Transcription,Transcription factors,K09202,YDR146C
Genetic Information Processing,Transcription,Transcription factors,K06648,YLR182W
Genetic Information Processing,Transcription,Transcription factors,K09450,YBR083W
Genetic Information Processing,Transcription,Transcription factors,K09245,YDL170W
Genetic Information Processing,Transcription,Transcription factors,K09243,YDR207C
Genetic Information Processing,Transcription,Transcription factors,K12413,YOR083W
Genetic Information Processing,Transcription,Transcription factors,K09043,YML007W
Genetic Information Processing,Translation,Translation factors,K03263,YJR047C
